,Unnamed: 0,CountryName,iso_a3,C1M_combined_numeric,C2M_combined_numeric,C3M_combined_numeric,C4M_combined_numeric,C5M_combined_numeric,C6M_combined_numeric,C7M_combined_numeric,C8EV_combined_numeric,ConfirmedCases,demo,cate,confirm_rate,increase,policy_C,ym,week2
1894,24347.0,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,13625.70588235294,0.235,1.0,0.29199753646893384,0.0007563494687004177,-0.8230621103398589,202201.0,2022012.0
1895,24362.5,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,14067.785714285714,0.23499999999999993,1.0,0.30147126377242367,0.0004102295451665429,-0.8230621103398587,202202.0,2022021.0
1896,24376.5,Central African Republic,CAF,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,14189.714285714286,0.23499999999999993,1.0,0.3040841810619735,5.816687580719285e-05,-0.7273613788025017,202202.0,2022022.0
1897,24390.5,Central African Republic,CAF,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,14299.642857142857,0.23499999999999993,1.0,0.3064399395321651,0.000145417189518,-0.6316606472651446,202203.0,2022031.0
1898,24406.0,Central African Republic,CAF,0.0,0.0,0.0,1.6470588235294117,0.0,2.0,0.0,2.0,14649.0,0.235,1.0,0.3139266287314548,0.0004147316253373941,-0.6654373760430352,202203.0,2022032.0
1899,24421.5,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,14649.0,0.23499999999999993,1.0,0.3139266287314548,0.0,-0.8230621103398587,202204.0,2022041.0
1900,24436.5,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,14649.0,0.235,1.0,0.3139266287314548,0.0,-0.8230621103398589,202204.0,2022042.0
1901,24451.5,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,14649.0,0.23499999999999993,1.0,0.3139266287314548,0.0,-0.8230621103398587,202205.0,2022051.0
1902,24467.0,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,14649.0,0.235,1.0,0.3139266287314548,0.0,-0.8230621103398589,202205.0,2022052.0
1903,24482.5,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,0.0,1.9285714285714286,14649.0,0.23499999999999993,1.0,0.3139266287314548,0.0,-0.8530569301722603,202206.0,2022061.0
1904,24497.5,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14649.0,0.235,1.0,0.3139266287314548,0.0,-1.2429895879934787,202206.0,2022062.0
1905,24512.5,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14675.5,0.23499999999999993,1.0,0.314494521124204,9.643455725929285e-05,-1.242989587993479,202207.0,2022071.0
1906,24528.0,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14724.235294117647,0.235,1.0,0.3155389136822345,6.555028728736471e-05,-1.2429895879934787,202207.0,2022072.0
1907,24543.5,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14782.57142857143,0.23499999999999993,1.0,0.3167890513040722,5.969758306527857e-05,-1.242989587993479,202208.0,2022081.0
1908,24559.0,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14830.764705882353,0.235,1.0,0.31782182849526197,7.437436442220589e-05,-1.2429895879934787,202208.0,2022082.0
1909,24574.5,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14877.785714285714,0.23499999999999993,1.0,0.31882948407909856,6.428970483952788e-05,-1.242989587993479,202209.0,2022091.0
1910,24589.5,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14906.8125,0.235,1.0,0.31945152524110243,1.20543196574125e-05,-1.2429895879934787,202209.0,2022092.0
1911,24604.5,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14943.42857142857,0.23499999999999993,1.0,0.32023620404927794,6.735111935569285e-05,-1.242989587993479,202210.0,2022101.0
1912,24620.0,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15175.764705882353,0.235,1.0,0.32521514455180867,0.00038195648169370795,-1.2429895879934787,202210.0,2022102.0
1913,24635.5,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15276.57142857143,0.23499999999999993,1.0,0.3273754227009825,4.4390510484435715e-05,-1.242989587993479,202211.0,2022111.0
1914,24650.5,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15301.375,0.235,1.0,0.3279069607963523,2.946611471811875e-05,-1.2429895879934787,202211.0,2022112.0
1915,24665.5,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15311.0,0.23499999999999993,1.0,0.3281132235993791,0.0,-1.242989587993479,202212.0,2022121.0
1916,24681.0,Central African Republic,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15325.117647058823,0.235,1.0,0.3284157633868593,5.042329791335882e-05,-1.2429895879934787,202212.0,2022122.0
1917,149164.0,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1522,1.0,0.0,0.0,-1.3089070016480204,202001.0,2020012.0
1918,149175.5,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15220000000000006,1.0,0.0,0.0,-1.3089070016480202,202002.0,2020021.0
1919,149190.0,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15220000000000006,1.0,0.0,0.0,-1.3089070016480202,202002.0,2020022.0
1920,149204.5,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15220000000000006,1.0,0.0,0.0,-1.242989587993479,202003.0,2020031.0
1921,149220.0,Chad,TCD,0.0,0.0,0.0,2.2941176470588234,0.0,0.0,0.0,2.823529411764706,2.0588235294117645,0.1522,1.0,1.3301826146523257e-05,2.660365229304652e-06,-0.9032385083906714,202003.0,2020032.0
1922,149235.5,Chad,TCD,0.42857142857142855,0.42857142857142855,0.2857142857142857,3.0,0.2857142857142857,1.3928571428571428,0.21428571428571427,3.142857142857143,11.928571428571429,0.15220000000000006,1.0,7.706915189790555e-05,7.383870840519032e-06,-0.2526966411549586,202004.0,2020041.0
1923,149250.5,Chad,TCD,3.0,3.0,2.0,3.0,2.0,1.5,1.5,4.0,39.375,0.1522,1.0,0.0002543974250521875,2.0190271829541903e-05,1.715147394353035,202004.0,2020042.0
1924,149265.5,Chad,TCD,3.0,2.892857142857143,2.0,3.0,2.0,1.5,1.5,4.0,240.78571428571428,0.15220000000000006,1.0,0.0015556892877118217,0.00015044636837554222,1.6936534828069132,202005.0,2020051.0
1925,149281.0,Chad,TCD,3.0,2.088235294117647,2.0,3.0,0.35294117647058826,1.5,1.5,4.0,628.2352941176471,0.1522,1.0,0.00405895723556763,0.0001440397745580272,1.2795304000580625,202005.0,2020052.0
1926,149296.5,Chad,TCD,3.0,2.0,2.0,3.0,0.0,1.5,1.5,4.0,833.7857142857143,0.15220000000000006,1.0,0.005386995270086127,3.3227418782334174e-05,1.2076778128266912,202006.0,2020061.0
1927,149311.5,Chad,TCD,2.625,2.0,2.0,3.0,0.0,1.5,1.3125,4.0,859.625,0.1522,1.0,0.0055539399748709625,6.460886985454123e-06,1.108320009400459,202006.0,2020062.0
1928,149326.5,Chad,TCD,2.0,2.0,2.0,3.0,0.0,1.5,1.0,4.0,873.6428571428571,0.15220000000000006,1.0,0.005644507765649215,8.306854695583987e-06,0.94272367035674,202007.0,2020071.0
1929,149342.0,Chad,TCD,2.0,2.0,2.0,3.0,0.0,1.5,1.1176470588235294,4.0,906.3529411764706,0.1522,1.0,0.005855843921875106,1.9762713131976863e-05,0.9640562253130393,202007.0,2020072.0
1930,149357.5,Chad,TCD,2.0,2.0,2.0,3.0,0.0,1.5,1.5,2.0,942.5,0.15220000000000006,1.0,0.006089385983790487,6.922378912986657e-06,0.9015522016119281,202008.0,2020081.0
1931,149373.0,Chad,TCD,2.0,2.0,2.0,3.0,0.0,1.5,1.5,2.0,985.5294117647059,0.1522,1.0,0.006367394150252818,2.3563234888126908e-05,0.9015522016119284,202008.0,2020082.0
1932,149388.5,Chad,TCD,2.0,2.0,2.0,3.0,0.0,1.5,1.5,2.0,1047.5,0.15220000000000006,1.0,0.00676777911726317,3.322741878233388e-05,0.9015522016119281,202009.0,2020091.0
1933,149403.5,Chad,TCD,3.0,2.0,2.0,3.8125,0.8125,1.5,1.5,2.0,1155.625,0.1522,1.0,0.007466362522565413,4.6437625207946215e-05,1.2782615994410733,202009.0,2020092.0
1934,149418.5,Chad,TCD,2.0,2.0,2.0,4.0,1.0,1.5,1.5,2.0,1260.4285714285713,0.15220000000000006,1.0,0.008143486553237387,5.95324586516831e-05,1.1506828033638867,202010.0,2020101.0
1935,149434.0,Chad,TCD,1.9411764705882353,1.0588235294117647,2.0,4.0,1.0,1.9705882352941178,1.9705882352941178,2.0,1421.1764705882354,0.1522,1.0,0.009182060562857152,5.852803504469852e-05,1.1202478475735742,202010.0,2020102.0
1936,149449.5,Chad,TCD,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,1544.2142857142858,0.15220000000000006,1.0,0.009976993981323758,4.9841128173503555e-05,0.9549480529251057,202011.0,2020111.0
1937,149464.5,Chad,TCD,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,1640.875,0.1522,1.0,0.010601507932257045,3.916912734931385e-05,0.9549480529251054,202011.0,2020112.0
1938,149479.5,Chad,TCD,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,1731.7142857142858,0.15220000000000006,1.0,0.011188410291096415,3.8303829985190516e-05,0.9549480529251057,202012.0,2020121.0
1939,149495.0,Chad,TCD,1.0,1.0,1.411764705882353,4.0,1.0,1.411764705882353,2.0,2.0,1936.8823529411766,0.1522,1.0,0.012513977986473425,0.0001299778440602746,0.7025264730309573,202012.0,2020122.0
1940,149510.5,Chad,TCD,1.5714285714285714,1.25,1.2142857142857142,3.5357142857142856,1.0,1.25,2.0,3.0,2423.714285714286,0.15220000000000006,1.0,0.015659344085030693,0.00030458467217137135,0.7953386760133476,202101.0,2021011.0
1941,149526.0,Chad,TCD,0.0,1.5,1.0,2.5,0.8235294117647058,1.5,2.0,4.0,3114.5882352941176,0.1522,1.0,0.020123002594460336,0.0002291714618957647,0.5015558903011272,202101.0,2021012.0
1942,149541.5,Chad,TCD,0.0,0.10714285714285714,1.0,2.5,0.0,1.5,1.2857142857142858,4.0,3508.6428571428573,0.15220000000000006,1.0,0.02266894497232091,0.00012414132850619,-0.03373805422667529,202102.0,2021021.0
1943,149555.5,Chad,TCD,0.0,0.0,1.0,2.5,0.0,1.5,0.0,3.0,3838.4285714285716,0.15220000000000006,1.0,0.02479965320173819,0.00015136935223058985,-0.35428373002118085,202102.0,2021022.0
1944,149569.5,Chad,TCD,0.0,0.0,1.0,2.5,0.0,1.5,0.0,3.0,4165.142857142857,0.15220000000000006,1.0,0.026910517278271574,0.0001550612876508691,-0.35428373002118085,202103.0,2021031.0
1945,149585.0,Chad,TCD,0.0,0.0,1.0,1.1764705882352942,0.0,0.7058823529411765,0.0,3.0,4439.529411764706,0.1522,1.0,0.02868329779801148,8.513168733773844e-05,-0.6215092824673171,202103.0,2021032.0
1946,149600.5,Chad,TCD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.4285714285714284,4611.714285714285,0.15220000000000006,1.0,0.02979576480920439,5.9532458651675496e-05,-0.8967102003807638,202104.0,2021041.0
1947,149615.5,Chad,TCD,0.0,0.0,1.0,0.0,0.0,0.0,1.21875,2.0,4743.0625,0.1522,1.0,0.0306443907774456,6.258984267158002e-05,-0.703968584018012,202104.0,2021042.0
1948,149630.5,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4863.0,0.15220000000000006,1.0,0.03141929341026349,3.691935420259542e-05,-0.9050820986461222,202105.0,2021051.0
1949,149646.0,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4919.176470588235,0.1522,1.0,0.03178224323797579,1.2921773970908085e-05,-0.905082098646122,202105.0,2021052.0
1950,149661.5,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4939.642857142857,0.15220000000000006,1.0,0.03191447424850581,5.537903130389325e-06,-0.9050820986461222,202106.0,2021061.0
1951,149676.5,Chad,TCD,0.0,0.0,0.0,1.875,0.0,0.0,0.5625,2.125,4948.125,0.1522,1.0,0.0319692764149003,3.230443492727251e-06,-0.887397347614769,202106.0,2021062.0
1952,149691.5,Chad,TCD,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4952.642857142857,0.15220000000000006,1.0,0.03199846577931672,1.8459677101296098e-06,-0.8240525660723236,202107.0,2021071.0
1953,149707.0,Chad,TCD,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.7058823529411766,4967.35294117647,0.1522,1.0,0.03209350596980442,6.840939161068962e-06,-0.8434400406766008,202107.0,2021072.0
1954,149722.5,Chad,TCD,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4977.642857142857,0.15220000000000006,1.0,0.03215998795395306,4.15342734779187e-06,-0.8899699797268655,202108.0,2021081.0
1955,149738.0,Chad,TCD,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4986.823529411765,0.1522,1.0,0.03221930323993297,3.8005217561496047e-06,-0.8899699797268654,202108.0,2021082.0
1956,149753.5,Chad,TCD,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.9285714285714286,5004.714285714285,0.15220000000000006,1.0,0.03233489339448787,1.2460282043376106e-05,-0.8946783664164756,202109.0,2021091.0
1957,149768.5,Chad,TCD,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5030.0,0.1522,1.0,0.032498261536834355,7.672303295226408e-06,-0.9558873933814072,202109.0,2021092.0
1958,149783.5,Chad,TCD,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5053.642857142857,0.15220000000000006,1.0,0.03265101536484758,1.2460282043376106e-05,-0.9558873933814068,202110.0,2021101.0
1959,149799.0,Chad,TCD,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5068.64705882353,0.1522,1.0,0.0327479558162134,1.520208702459679e-06,-0.9558873933814072,202110.0,2021102.0
1960,149814.5,Chad,TCD,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5106.857142857143,0.15220000000000006,1.0,0.03299482685085924,1.753669324622909e-05,-0.9558873933814068,202111.0,2021111.0
1961,149829.5,Chad,TCD,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5107.0,0.1522,1.0,0.0329957498347143,0.0,-0.9558873933814072,202111.0,2021112.0
1962,149844.5,Chad,TCD,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5617.857142857143,0.15220000000000006,1.0,0.03629634010042634,0.00027504918880932855,-0.9558873933814068,202112.0,2021121.0
1963,149860.0,Chad,TCD,0.23529411764705882,0.23529411764705882,0.23529411764705882,3.0,0.0,0.0,0.0,1.0,5703.0,0.1522,1.0,0.036846438478045,0.0,-0.8083550924817989,202112.0,2021122.0
1964,149875.5,Chad,TCD,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,6317.642857142857,0.15220000000000006,1.0,0.04081757651446165,0.00039457559804022296,-0.32887511455807206,202201.0,2022011.0
1965,149891.0,Chad,TCD,1.0,1.0,1.0,2.4705882352941178,0.0,0.0,0.0,1.0,6942.058823529412,0.1522,1.0,0.0448518575051983,0.0002268911488421185,-0.37954020772490826,202201.0,2022012.0
1966,149906.5,Chad,TCD,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,7190.428571428572,0.15220000000000006,1.0,0.0464565463769805,2.8151007579471974e-05,-0.42457584609542925,202202.0,2022021.0
1967,149920.5,Chad,TCD,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,7234.642857142857,0.15220000000000006,1.0,0.046742209880123085,1.7998185173763797e-05,-0.42457584609542925,202202.0,2022022.0
1968,149934.5,Chad,TCD,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,7258.928571428572,0.15220000000000006,1.0,0.0468991171354841,5.53790313038883e-06,-0.42457584609542925,202203.0,2022031.0
1969,149950.0,Chad,TCD,1.0,1.0,1.0,2.588235294117647,0.0,0.0,0.0,1.0,7286.235294117647,0.1522,1.0,0.047075542784721355,1.6342243551436987e-05,-0.368281298132278,202203.0,2022032.0
1970,149965.5,Chad,TCD,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,7348.642857142857,0.15220000000000006,1.0,0.04747875099646485,3.138145107220052e-05,-0.32887511455807206,202204.0,2022041.0
1971,149980.5,Chad,TCD,1.0,1.0,1.0,2.0625,0.9375,0.0,0.0,1.0,7398.25,0.1522,1.0,0.047799257140136164,1.3325579407494682e-05,-0.2747540470481562,202204.0,2022042.0
1972,149995.5,Chad,TCD,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,7412.785714285715,0.15220000000000006,1.0,0.04789317074738895,1.3844757825974552e-06,-0.27114597588082845,202205.0,2022051.0
1973,150011.0,Chad,TCD,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,7416.0,0.1522,1.0,0.04791393788412795,1.140156526844555e-06,-0.2711459758808285,202205.0,2022052.0
1974,150026.5,Chad,TCD,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,7417.928571428572,0.15220000000000006,1.0,0.04792639816617134,1.3844757825974552e-06,-0.27114597588082845,202206.0,2022061.0
1975,150041.5,Chad,TCD,0.8125,0.8125,0.8125,1.125,0.8125,0.0,0.0,1.0,7423.0,0.1522,1.0,0.047959164093026134,2.0190271829544776e-06,-0.5012170189206291,202206.0,2022062.0
1976,150056.5,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7426.071428571428,0.15220000000000006,1.0,0.047979008245910046,9.229838550653005e-07,-1.242989587993479,202207.0,2022071.0
1977,150072.0,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7430.294117647059,0.1522,1.0,0.04800629056280238,1.9002608780748023e-06,-1.2429895879934787,202207.0,2022072.0
1978,150087.5,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7439.928571428572,0.15220000000000006,1.0,0.04806853767985136,5.537903130389325e-06,-1.242989587993479,202208.0,2022081.0
1979,150103.0,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7485.35294117647,0.1522,1.0,0.048362019399177975,3.5724904507797965e-05,-1.2429895879934787,202208.0,2022082.0
1980,150118.5,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7547.785714285715,0.15220000000000006,1.0,0.04876539049042533,1.0152822405713846e-05,-1.242989587993479,202209.0,2022091.0
1981,150133.5,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7572.5,0.1522,1.0,0.04892506669735157,9.287525041590684e-06,-1.2429895879934787,202209.0,2022092.0
1982,150148.5,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7593.285714285715,0.15220000000000006,1.0,0.04905936084826347,1.0152822405712855e-05,-1.242989587993479,202210.0,2022101.0
1983,150164.0,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7615.764705882353,0.1522,1.0,0.049204595072516316,8.361147863529048e-06,-1.2429895879934787,202210.0,2022102.0
1984,150179.5,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7629.714285714285,0.15220000000000006,1.0,0.04929472173130501,4.614919275325017e-06,-1.242989587993479,202211.0,2022111.0
1985,150194.5,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7640.4375,0.1522,1.0,0.0493640032069258,3.6342489293174525e-06,-1.2429895879934787,202211.0,2022112.0
1986,150209.5,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7646.928571428572,0.15220000000000006,1.0,0.049405941285840346,9.229838550653005e-07,-1.242989587993479,202212.0,2022121.0
1987,150225.0,Chad,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7649.117647058823,0.1522,1.0,0.04942008465609,7.601043512298394e-07,-1.2429895879934787,202212.0,2022122.0
1988,26840.0,Chile,CHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862,3.0,0.0,0.0,-1.3089070016480204,202001.0,2020012.0
1989,26851.5,Chile,CHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862,3.0,0.0,0.0,-1.3089070016480202,202002.0,2020021.0
1990,26866.0,Chile,CHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.6861999999999999,3.0,4.983316568032596e-06,7.119023668617993e-07,-1.3089070016480202,202002.0,2020022.0
1991,26880.5,Chile,CHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.357142857142858,0.6862,3.0,0.0001353885751263635,3.2798359044692517e-05,-1.3089070016480202,202003.0,2020031.0
1992,26896.0,Chile,CHL,3.0,2.176470588235294,1.6176470588235294,2.2941176470588234,0.0,0.8235294117647058,0.6176470588235294,3.2941176470588234,1084.764705882353,0.6862,3.0,0.005791849212043389,0.0008655895248842839,0.7528676602521295,202003.0,2020032.0
1993,26911.5,Chile,CHL,3.0,2.0,2.0,3.0,0.0,2.0,1.5,4.0,5697.714285714285,0.6862,3.0,0.030421622142767096,0.002102145989004729,1.2961803288264604,202004.0,2020041.0
1994,26926.5,Chile,CHL,3.0,2.0,2.0,3.0,0.0,2.0,1.5,4.0,12852.8125,0.6862,3.0,0.06862460729685682,0.0031187997753235747,1.2961803288264604,202004.0,2020042.0
1995,26941.5,Chile,CHL,3.0,2.0,2.0,3.0,0.0,2.25,1.5,4.0,29408.214285714286,0.6862,3.0,0.1570183301638423,0.009277740470703693,1.340431586826345,202005.0,2020051.0
1996,26957.0,Chile,CHL,3.0,2.5,2.0,3.5,0.0,2.5,1.5,4.0,79494.11764705883,0.6862,3.0,0.4244403787839862,0.025603673315709095,1.53283813114348,202005.0,2020052.0
1997,26972.5,Chile,CHL,3.0,2.5,2.0,3.5,0.0,2.5,1.5,4.0,166636.7857142857,0.6862,3.0,0.8897184161718182,0.03242537305463776,1.5328381311434798,202006.0,2020061.0
1998,26987.5,Chile,CHL,3.0,2.5,2.0,3.5,0.0,2.5,1.5,4.0,247398.75,0.6862,3.0,1.320928167627379,0.02363326758914972,1.53283813114348,202006.0,2020062.0
1999,27002.5,Chile,CHL,2.5,2.5,2.0,3.5,1.7142857142857142,2.5,1.5,4.0,301744.35714285716,0.6862,3.0,1.6110939152789399,0.015293188345263236,1.7087153738442424,202007.0,2020071.0
2000,27018.0,Chile,CHL,2.5,2.5,2.0,3.5,2.0,2.5,1.5,4.0,339010.4705882353,0.6862,3.0,1.8100676730202279,0.011361333625967043,1.7525524796198422,202007.0,2020072.0
2001,27033.5,Chile,CHL,2.5,2.5,2.0,3.5,1.7857142857142858,2.5,1.5,4.0,369865.35714285716,0.6862,3.0,1.9748101737763848,0.010085114029978578,1.7196746502881424,202008.0,2020081.0
2002,27049.0,Chile,CHL,2.5,2.5,2.0,3.5,1.5,2.5,1.5,4.0,397525.5294117647,0.6862,3.0,2.1224952395716876,0.00930131849762297,1.6758375445125415,202008.0,2020082.0
2003,27064.5,Chile,CHL,2.5,2.5,2.0,3.5,1.5,2.5,1.5,4.0,424692.21428571426,0.6862,3.0,2.2675454440333382,0.009422663452529128,1.675837544512542,202009.0,2020091.0
2004,27079.5,Chile,CHL,2.5,2.5,2.0,3.5,1.5,2.5,1.5,4.0,450089.5625,0.6862,3.0,2.4031486863265625,0.008862517058960413,1.6758375445125415,202009.0,2020092.0
2005,27094.5,Chile,CHL,2.5,2.5,2.0,3.5,1.5,2.5,1.5,4.0,475479.78571428574,0.6862,3.0,2.5387138863370575,0.008535582253250306,1.675837544512542,202010.0,2020101.0
2006,27110.0,Chile,CHL,2.5,2.5,2.0,3.5,1.5,2.5,1.5,4.0,498708.29411764705,0.6862,3.0,2.6627371121697236,0.007815431689848046,1.6758375445125415,202010.0,2020102.0
2007,27125.5,Chile,CHL,2.5,2.5,2.0,3.5,0.7142857142857143,2.5,1.5,4.0,520463.5,0.6862,3.0,2.7788939813638196,0.007406327123815738,1.5552855036296411,202011.0,2020111.0
2008,27140.5,Chile,CHL,2.5,2.5,2.0,3.5,0.5,2.5,1.5,3.0,541168.9375,0.6862,3.0,2.8894458560875127,0.007363851341971525,1.4564902606433991,202011.0,2020112.0
2009,27155.5,Chile,CHL,2.5,2.5,2.0,3.5,0.5,2.5,1.5,1.5,562767.9285714285,0.6862,3.0,3.004768652579339,0.008423457630469549,1.3576141401615867,202012.0,2020121.0
2010,27171.0,Chile,CHL,2.5,2.5,2.0,3.5,0.5,2.5,1.5,2.176470588235294,591726.0588235294,0.6862,3.0,3.1593838635770606,0.011037522740569464,1.4022053317514236,202012.0,2020122.0
2011,27186.5,Chile,CHL,2.5,2.5,2.0,3.5,0.5,2.5,1.5,3.0,633026.2857142857,0.6862,3.0,3.3798968331430017,0.018206521656222486,1.4564902606433991,202101.0,2021011.0
2012,27202.0,Chile,CHL,2.5,2.5,2.0,3.5,0.5,2.5,1.5,3.0,694090.7647058824,0.6862,3.0,3.7059364365827534,0.022109907758810325,1.4564902606433991,202101.0,2021012.0
2013,27217.5,Chile,CHL,2.5,2.5,2.0,3.5,0.5,2.5,1.5,3.0,752949.2857142857,0.6862,3.0,4.0201978397017575,0.018725574756918335,1.4564902606433991,202102.0,2021021.0
2014,27231.5,Chile,CHL,2.5,2.5,2.0,3.5,0.5,2.5,1.5,3.0,800913.8571428572,0.6862,3.0,4.276293529143096,0.018464713389632546,1.4564902606433991,202102.0,2021022.0
2015,27245.5,Chile,CHL,2.5,2.5,2.0,3.5,0.5,2.5,1.5,3.0,857978.7857142857,0.6862,3.0,4.580978462004092,0.025355801175432145,1.4564902606433991,202103.0,2021031.0
2016,27261.0,Chile,CHL,2.5,2.5,2.0,3.5,0.5,2.5,1.5,3.0,944143.7647058824,0.6862,3.0,5.041036355639454,0.032798179573519326,1.4564902606433991,202103.0,2021032.0
2017,27276.5,Chile,CHL,2.5,2.5,2.0,3.5,0.5,2.5,1.5,3.7142857142857144,1049798.357142857,0.6862,3.0,5.605154513832212,0.03765289755958847,1.5035741275395007,202104.0,2021041.0
2018,27291.5,Chile,CHL,2.5,2.5,1.84375,3.5,0.8125,2.5,1.5,4.0,1151716.8125,0.6862,3.0,6.149324435799577,0.03469789889135445,1.5309620628305485,202104.0,2021042.0
2019,27306.5,Chile,CHL,1.6428571428571428,2.5,1.5,2.642857142857143,1.5,2.5,1.5,4.0,1238349.5,0.6862,3.0,6.611879550390943,0.02870657306574337,1.318360418651111,202105.0,2021051.0
2020,27322.0,Chile,CHL,1.911764705882353,2.5,1.5,2.911764705882353,1.5,2.764705882352941,1.5,4.0,1329282.1176470588,0.6862,3.0,7.097393143350042,0.03480888499380583,1.43781745228273,202105.0,2021052.0
2021,27337.5,Chile,CHL,2.5,2.5,1.5,3.5,1.5,2.5,1.5,4.0,1436506.5714285714,0.6862,3.0,7.669893211593961,0.03749577053718827,1.5497817176022852,202106.0,2021061.0
2022,27352.5,Chile,CHL,2.5,2.5,1.5,3.5,1.5,2.5,1.5,4.0,1525424.4375,0.6862,3.0,8.144649506438089,0.024440164428089692,1.549781717602285,202106.0,2021062.0
